Log_ID,User_ID,Log_Date,Activity_Type,Duration_Minutes,Calories_Burned,Steps_Count,Avg_Heart_Rate_BPM,Sleep_Hours,Water_Intake_Liters,Mood_Rating
LOG-502884,USR-2070,2024-04-29,Swimming,83,580,14444,152,4.3,3.7,1
LOG-500462,USR-2074,2024-04-29,Running,22,407,19640,73,6.3,0.7,1
LOG-502136,USR-2107,2024-04-30,Running,80,153,17989,153,6.2,1.1,2
LOG-502857,USR-2133,2024-04-30,HIIT,75,735,4323,112,5.5,2.5,2
LOG-500023,USR-2143,2024-04-30,Swimming,46,143,15538,178,8.4,1.5,3
LOG-500703,USR-2164,2024-04-30,Cycling,89,193,6245,142,4.9,3.8,2
LOG-501309,USR-2247,2024-04-30,Swimming,51,839,17442,78,8.8,0.6,3
LOG-502094,USR-2164,2024-04-30,Yoga,113,791,11521,101,6.8,1.4,4
LOG-503359,USR-2062,2024-04-30,Cycling,18,443,19360,170,5.7,1.1,4
LOG-500927,USR-2260,2024-04-30,Walking,105,167,11474,165,7.7,2.3,3
LOG-503396,USR-2075,2024-04-30,Swimming,22,817,19244,76,7.1,1.2,4
LOG-501668,USR-2149,2024-04-30,Walking,72,295,5577,138,4.1,3.3,4
LOG-502168,USR-2261,2024-05-01,Gym Workout,24,112,19897,167,8.6,2.8,1
LOG-503256,USR-2232,2024-05-01,Running,116,268,3820,151,5.6,2.3,4
LOG-500523,USR-2291,2024-05-01,Running,82,719,8305,113,8.0,3.6,3
LOG-501374,USR-2169,2024-05-01,Cycling,104,541,5415,146,4.7,3.5,5
LOG-501682,USR-2202,2024-05-01,Gym Workout,103,124,5301,73,8.6,0.5,5
LOG-502506,USR-2290,2024-05-01,Cycling,77,359,14743,106,4.1,2.7,2
LOG-500600,USR-2205,2024-05-01,HIIT,31,351,17519,115,4.5,2.7,4
LOG-500704,USR-2175,2024-05-01,HIIT,12,831,1767,168,5.1,0.6,2
LOG-500673,USR-2105,2024-05-01,Swimming,28,138,7360,99,5.8,3.7,5
LOG-500502,USR-2074,2024-05-01,Swimming,83,286,19998,134,4.7,2.6,5
LOG-503362,USR-2167,2024-05-01,Running,76,392,13882,161,5.1,0.8,5
LOG-503166,USR-2140,2024-05-01,Gym Workout,109,737,10322,120,6.0,0.8,4
LOG-502067,USR-2048,2024-05-02,Cycling,31,469,12666,157,5.8,0.9,5
LOG-503146,USR-2259,2024-05-02,HIIT,41,342,11373,156,5.1,2.8,4
LOG-501636,USR-2211,2024-05-02,Swimming,49,862,1649,109,7.7,1.0,3
LOG-501779,USR-2098,2024-05-02,HIIT,98,783,15139,171,5.7,1.1,2
LOG-502137,USR-2012,2024-05-02,Cycling,41,178,17237,91,6.3,1.7,5
LOG-501199,USR-2194,2024-05-02,Running,101,629,2136,77,7.4,1.6,5
LOG-503224,USR-2051,2024-05-02,Running,54,704,6213,86,6.4,2.8,4
LOG-502893,USR-2091,2024-05-02,Cycling,51,221,12132,146,6.4,3.6,2
LOG-501970,USR-2001,2024-05-02,Walking,36,874,9518,141,6.1,2.5,3
LOG-501404,USR-2068,2024-05-02,Swimming,119,755,18851,88,7.3,1.1,1
LOG-500934,USR-2294,2024-05-02,Walking,96,178,15262,179,8.6,3.1,1
LOG-500360,USR-2083,2024-05-02,Gym Workout,10,316,5757,171,7.9,1.4,1
LOG-503344,USR-2042,2024-05-02,Cycling,103,238,9011,128,4.4,2.1,4
LOG-500402,USR-2208,2024-05-02,Swimming,83,308,4450,141,4.6,3.0,2
LOG-500126,USR-2146,2024-05-02,Walking,30,748,1644,103,7.0,1.1,4
LOG-500111,USR-2035,2024-05-02,Swimming,79,393,15855,167,5.3,3.4,2
LOG-501192,USR-2216,2024-05-02,HIIT,111,307,15493,102,8.7,2.0,5
LOG-500471,USR-2093,2024-05-02,HIIT,108,204,2115,138,7.4,2.7,4
LOG-500812,USR-2299,2024-05-03,Gym Workout,49,708,6974,98,4.7,1.0,3
LOG-500145,USR-2206,2024-05-03,Walking,90,803,14821,166,8.8,0.7,1
LOG-502782,USR-2203,2024-05-03,Cycling,22,81,5084,179,6.0,3.6,5
LOG-502056,USR-2296,2024-05-03,Running,22,757,1705,168,8.2,1.9,4
LOG-503019,USR-2253,2024-05-03,Gym Workout,76,640,17780,116,5.4,1.0,2
LOG-502722,USR-2251,2024-05-03,HIIT,38,98,19576,85,6.6,2.2,1
LOG-503458,USR-2272,2024-05-03,Cycling,80,845,17472,71,8.5,0.7,4
LOG-501543,USR-2026,2024-05-03,Swimming,65,125,7661,153,5.3,1.4,1
LOG-502461,USR-2052,2024-05-03,Cycling,43,824,15509,88,4.7,3.1,4
LOG-503253,USR-2003,2024-05-04,Gym Workout,75,150,15606,150,7.3,0.5,4
LOG-501278,USR-2081,2024-05-04,Walking,69,151,8174,130,8.3,3.9,3
LOG-502649,USR-2120,2024-05-04,Yoga,49,181,10057,133,8.6,3.0,5
LOG-503058,USR-2209,2024-05-04,Swimming,52,345,9488,139,7.1,3.3,2
LOG-501903,USR-2247,2024-05-04,HIIT,22,104,11776,74,4.9,1.3,3
LOG-501400,USR-2122,2024-05-04,Swimming,91,52,8159,115,8.2,2.7,2
LOG-503472,USR-2238,2024-05-04,Yoga,115,646,13328,100,6.5,2.6,5
LOG-501140,USR-2077,2024-05-04,Walking,81,366,4141,164,4.9,1.5,1
LOG-500721,USR-2153,2024-05-05,Running,48,615,16404,164,8.6,2.1,3
LOG-501604,USR-2242,2024-05-05,Walking,79,259,5191,123,6.3,3.7,1
LOG-500490,USR-2281,2024-05-05,Running,50,808,10478,111,8.5,3.3,5
LOG-500856,USR-2064,2024-05-05,Running,18,819,17352,169,7.1,3.5,5
LOG-501522,USR-2040,2024-05-05,Yoga,103,237,8173,165,4.5,0.8,3
LOG-500885,USR-2194,2024-05-05,Cycling,26,574,10005,95,5.6,1.1,2
LOG-500109,USR-2277,2024-05-05,Cycling,18,759,9982,99,5.2,1.1,2
LOG-501060,USR-2122,2024-05-05,Yoga,17,843,3762,119,6.0,1.2,4
LOG-501488,USR-2234,2024-05-05,Walking,97,470,5094,94,8.5,0.9,2
LOG-500801,USR-2131,2024-05-05,Swimming,47,184,5000,96,4.4,2.0,2
LOG-500584,USR-2163,2024-05-05,Running,45,614,4590,107,8.4,4.0,4
LOG-500969,USR-2186,2024-05-05,Walking,110,792,10232,73,4.0,3.6,1
LOG-500669,USR-2163,2024-05-06,Yoga,118,516,8392,118,4.3,0.7,3
LOG-500553,USR-2102,2024-05-06,Gym Workout,67,364,17820,155,8.4,0.6,5
LOG-502584,USR-2299,2024-05-06,Cycling,92,802,3451,176,8.8,2.7,1
LOG-502170,USR-2253,2024-05-06,Yoga,104,609,17095,77,5.0,3.4,5
LOG-501105,USR-2154,2024-05-06,Gym Workout,60,157,5384,102,5.3,3.3,1
LOG-502754,USR-2216,2024-05-06,Swimming,45,796,5878,128,4.3,1.7,2
LOG-501020,USR-2250,2024-05-06,Yoga,117,272,10039,158,4.2,1.2,3
LOG-500443,USR-2189,2024-05-06,Gym Workout,13,897,13593,95,4.4,3.6,3
LOG-502508,USR-2165,2024-05-06,HIIT,42,728,9602,175,6.1,3.2,4
LOG-503406,USR-2292,2024-05-06,Running,76,649,4436,168,6.2,3.3,2
LOG-501370,USR-2166,2024-05-07,Cycling,101,835,12643,164,5.6,1.1,5
LOG-500064,USR-2038,2024-05-07,Walking,36,292,14202,126,5.1,4.0,4
LOG-502602,USR-2161,2024-05-07,Swimming,117,729,13916,100,7.9,2.5,1
LOG-502632,USR-2297,2024-05-07,Swimming,108,92,3998,85,4.3,1.0,3
LOG-503207,USR-2087,2024-05-07,Gym Workout,104,199,17015,83,4.8,3.2,4
LOG-502987,USR-2294,2024-05-07,Gym Workout,34,892,583,148,4.1,3.5,5
LOG-500612,USR-2167,2024-05-07,Swimming,52,827,18614,175,4.2,3.1,4
LOG-500089,USR-2254,2024-05-07,Running,72,300,5856,140,4.6,1.4,1
LOG-503322,USR-2216,2024-05-07,Walking,100,109,13417,88,4.8,2.4,5
LOG-503085,USR-2236,2024-05-07,Cycling,63,723,9881,133,4.6,3.3,4
LOG-502708,USR-2111,2024-05-07,Swimming,76,318,2152,128,4.7,3.4,5
LOG-502073,USR-2289,2024-05-07,HIIT,83,63,13581,123,7.8,1.2,3
LOG-503310,USR-2114,2024-05-07,Yoga,114,685,4352,81,4.5,2.5,1
LOG-502174,USR-2222,2024-05-08,HIIT,100,406,16557,140,5.3,3.0,1
LOG-501938,USR-2217,2024-05-08,HIIT,41,216,12916,145,8.2,2.6,1
LOG-500790,USR-2225,2024-05-08,Swimming,66,587,2599,105,6.2,3.6,5
LOG-502656,USR-2065,2024-05-08,Cycling,20,878,3585,165,7.4,2.2,4
LOG-503266,USR-2203,2024-05-08,Swimming,111,65,7576,122,8.5,3.1,3
LOG-502837,USR-2064,2024-05-08,Yoga,35,128,14163,156,5.2,1.1,5
LOG-500547,USR-2052,2024-05-08,Running,48,822,13379,123,7.6,3.5,1
LOG-502337,USR-2000,2024-05-08,Running,75,655,9403,145,5.2,2.9,4
LOG-502415,USR-2251,2024-05-08,Swimming,41,418,8816,113,5.0,2.4,2
LOG-502440,USR-2178,2024-05-08,Walking,57,445,11008,174,5.5,2.5,5
LOG-503179,USR-2120,2024-05-08,Yoga,92,794,793,95,6.2,3.4,3
LOG-503480,USR-2284,2024-05-08,Walking,21,213,15577,96,8.4,2.6,2
LOG-501170,USR-2125,2024-05-08,Cycling,59,785,8874,110,7.4,1.3,5
LOG-502614,USR-2062,2024-05-08,Swimming,54,256,5689,157,8.8,1.1,4
LOG-503398,USR-2157,2024-05-08,Cycling,30,693,10536,126,6.5,3.3,3
LOG-500045,USR-2275,2024-05-09,Swimming,64,604,2021,165,4.8,3.7,1
LOG-502092,USR-2090,2024-05-09,Cycling,110,390,14465,109,7.2,3.6,5
LOG-500379,USR-2199,2024-05-09,HIIT,21,576,2831,144,5.2,3.7,5
LOG-502595,USR-2075,2024-05-09,Running,71,265,1951,177,4.1,0.8,5
LOG-501463,USR-2255,2024-05-09,Running,62,275,6150,171,5.4,4.0,5
LOG-503347,USR-2291,2024-05-09,Walking,28,81,12164,77,7.4,2.2,3
LOG-500080,USR-2261,2024-05-09,Gym Workout,63,228,13426,105,8.6,2.4,1
LOG-501242,USR-2107,2024-05-09,Gym Workout,70,750,19678,78,6.7,2.2,2
LOG-500166,USR-2245,2024-05-10,Yoga,41,187,12891,110,5.2,3.8,3
LOG-502733,USR-2289,2024-05-10,Yoga,30,536,10288,90,4.2,3.6,3
LOG-500715,USR-2101,2024-05-10,Running,38,532,1460,165,6.4,0.9,5
LOG-502953,USR-2032,2024-05-10,Gym Workout,12,362,15381,147,5.8,0.7,5
LOG-500563,USR-2272,2024-05-10,Running,11,355,16527,74,5.5,1.1,4
LOG-503232,USR-2180,2024-05-10,Walking,20,428,14466,93,6.2,3.8,5
LOG-500104,USR-2113,2024-05-10,HIIT,69,673,17665,87,8.8,1.5,3
LOG-502077,USR-2019,2024-05-10,Yoga,81,362,11511,173,4.0,1.6,5
LOG-500261,USR-2273,2024-05-10,Walking,35,518,9019,158,7.2,1.1,5
LOG-500493,USR-2028,2024-05-10,Gym Workout,33,724,4427,118,6.8,1.1,5
LOG-501273,USR-2101,2024-05-10,Cycling,68,406,15191,114,4.6,3.9,2
LOG-500275,USR-2038,2024-05-11,Swimming,59,805,1066,133,5.9,1.1,1
LOG-501024,USR-2000,2024-05-11,Running,43,535,10004,134,6.9,1.3,1
LOG-501238,USR-2002,2024-05-11,Walking,15,460,12119,96,4.6,1.7,5
LOG-500583,USR-2216,2024-05-11,Gym Workout,39,112,15785,71,4.6,2.6,4
LOG-501469,USR-2289,2024-05-11,Walking,63,71,18301,100,5.2,0.8,2
LOG-502052,USR-2296,2024-05-11,HIIT,106,784,3626,134,7.8,0.8,3
LOG-502214,USR-2123,2024-05-11,Walking,37,519,1491,72,4.3,1.4,4
LOG-503387,USR-2041,2024-05-11,Walking,53,178,4555,164,4.5,2.5,5
LOG-500188,USR-2298,2024-05-11,HIIT,84,417,6437,153,5.6,3.5,3
LOG-501646,USR-2091,2024-05-11,Swimming,45,307,4196,101,4.4,2.9,2
LOG-503102,USR-2155,2024-05-11,Yoga,67,848,2187,70,6.8,3.2,1
LOG-502207,USR-2232,2024-05-11,Running,92,793,14343,101,8.0,3.1,3
LOG-502709,USR-2247,2024-05-11,Running,38,462,15671,149,5.9,3.1,3
LOG-501236,USR-2165,2024-05-11,Cycling,28,211,9537,76,5.9,3.8,4
LOG-502389,USR-2096,2024-05-11,Gym Workout,28,210,9462,92,8.7,2.7,5
LOG-500581,USR-2033,2024-05-11,Gym Workout,100,446,9342,82,5.1,2.9,1
LOG-501842,USR-2072,2024-05-12,Yoga,40,280,15150,107,6.6,1.8,1
LOG-502587,USR-2103,2024-05-12,Cycling,114,422,19316,82,4.9,3.0,2
LOG-500549,USR-2065,2024-05-12,Swimming,117,261,5376,134,6.6,1.3,1
LOG-502029,USR-2048,2024-05-12,HIIT,15,543,18201,119,4.7,2.7,2
LOG-500349,USR-2009,2024-05-12,Walking,42,816,14013,86,5.1,1.8,3
LOG-500344,USR-2014,2024-05-12,Running,21,472,16393,89,5.4,4.0,3
LOG-502103,USR-2295,2024-05-12,Yoga,17,756,13209,136,7.5,0.6,5
LOG-502107,USR-2258,2024-05-12,Swimming,14,703,5530,81,5.8,2.8,4
LOG-502060,USR-2053,2024-05-12,HIIT,98,161,1297,75,7.3,0.9,1
LOG-500986,USR-2156,2024-05-13,Cycling,42,891,15386,148,6.0,0.9,3
LOG-502146,USR-2254,2024-05-13,Swimming,97,201,15108,164,4.7,3.0,3
LOG-500127,USR-2054,2024-05-13,Cycling,114,207,9782,96,4.5,1.6,5
LOG-502783,USR-2043,2024-05-13,Running,30,604,10601,105,6.4,3.3,1
LOG-501212,USR-2169,2024-05-14,Walking,65,132,9163,168,4.6,3.2,5
LOG-502786,USR-2232,2024-05-14,Swimming,99,667,6007,157,4.9,2.9,5
LOG-502758,USR-2297,2024-05-14,Swimming,46,164,15493,101,7.7,1.3,4
LOG-502653,USR-2299,2024-05-14,Gym Workout,72,652,15118,145,5.0,2.3,3
LOG-502323,USR-2116,2024-05-14,Walking,67,831,10503,97,4.3,1.1,4
LOG-500458,USR-2107,2024-05-14,Walking,115,500,7987,117,6.9,1.5,2
LOG-503361,USR-2279,2024-05-14,Running,16,101,13691,126,4.6,1.0,2
LOG-502434,USR-2071,2024-05-14,Running,58,225,14767,93,8.5,0.7,3
LOG-502982,USR-2184,2024-05-14,HIIT,36,462,18464,78,5.2,0.9,3
LOG-502008,USR-2172,2024-05-14,HIIT,84,374,18546,108,6.2,2.4,5
LOG-501031,USR-2070,2024-05-15,Yoga,74,774,15168,162,4.5,3.1,3
LOG-502135,USR-2078,2024-05-15,HIIT,69,763,4016,72,7.2,2.7,2
LOG-503355,USR-2048,2024-05-15,Walking,86,851,3985,94,4.1,1.1,3
LOG-502324,USR-2208,2024-05-15,Gym Workout,98,354,10264,168,6.4,1.4,5
LOG-501739,USR-2230,2024-05-15,Walking,82,886,14467,75,4.9,1.8,4
LOG-503252,USR-2084,2024-05-16,Walking,94,834,11402,175,5.7,2.6,3
LOG-502322,USR-2139,2024-05-16,HIIT,55,843,13604,166,8.0,3.8,5
LOG-500327,USR-2211,2024-05-16,Gym Workout,52,484,1518,119,5.6,1.5,3
LOG-501856,USR-2126,2024-05-16,HIIT,119,160,8733,114,5.4,1.8,4
LOG-502630,USR-2157,2024-05-16,Walking,37,546,19403,158,4.0,2.6,2
LOG-503305,USR-2258,2024-05-16,Swimming,69,527,19216,175,6.1,0.9,1
LOG-501312,USR-2084,2024-05-16,Running,19,107,8022,159,8.1,2.3,3
LOG-502018,USR-2110,2024-05-16,HIIT,19,833,1906,110,5.6,2.6,1
LOG-500157,USR-2298,2024-05-16,HIIT,80,255,719,86,7.0,2.1,4
LOG-501276,USR-2042,2024-05-16,Swimming,12,537,14436,72,7.4,2.2,1
LOG-503138,USR-2144,2024-05-17,Swimming,34,148,1334,76,4.3,3.9,3
LOG-502198,USR-2283,2024-05-17,Cycling,92,306,3131,106,6.1,1.6,3
LOG-500014,USR-2283,2024-05-17,Running,76,55,5379,143,4.8,1.3,5
LOG-501653,USR-2166,2024-05-17,Running,81,333,14329,97,7.1,2.7,2
LOG-501112,USR-2141,2024-05-17,Swimming,86,549,12061,77,5.9,3.0,2
LOG-500250,USR-2123,2024-05-17,Walking,58,721,14264,121,7.2,2.0,5
LOG-501509,USR-2067,2024-05-18,Gym Workout,116,316,4030,118,6.7,3.9,4
LOG-501959,USR-2006,2024-05-18,HIIT,40,56,4922,149,8.1,3.9,5
LOG-502261,USR-2240,2024-05-18,Walking,77,527,13541,162,5.5,2.4,1
LOG-502960,USR-2052,2024-05-18,Running,86,63,13187,168,8.7,2.2,3
LOG-500317,USR-2035,2024-05-18,Cycling,44,818,8568,145,5.8,2.8,4
LOG-501962,USR-2191,2024-05-18,Cycling,71,215,6790,156,5.1,1.5,4
LOG-501245,USR-2041,2024-05-18,HIIT,55,707,13064,87,4.9,2.7,4
LOG-500059,USR-2161,2024-05-18,Walking,80,353,912,100,4.8,0.8,1
LOG-500588,USR-2073,2024-05-18,Walking,44,195,12032,109,4.3,3.3,4
LOG-501638,USR-2009,2024-05-18,Gym Workout,25,111,10906,177,5.9,1.3,3
LOG-501773,USR-2059,2024-05-18,Gym Workout,40,117,4773,104,4.5,2.8,1
LOG-500110,USR-2132,2024-05-18,Cycling,116,325,9076,151,8.3,2.9,5
LOG-502033,USR-2048,2024-05-18,HIIT,17,259,12125,143,4.3,1.0,4
LOG-502482,USR-2264,2024-05-18,Swimming,55,620,7268,73,5.1,3.6,5
LOG-500933,USR-2242,2024-05-18,HIIT,113,588,5608,116,4.4,1.4,2
LOG-503432,USR-2121,2024-05-18,Walking,54,637,13547,126,7.1,3.3,4
LOG-500737,USR-2179,2024-05-19,Cycling,14,493,9585,115,4.7,0.7,2
LOG-502215,USR-2027,2024-05-19,Yoga,13,837,7151,132,5.1,0.8,5
LOG-501670,USR-2074,2024-05-19,Yoga,61,866,13884,175,8.4,2.1,1
LOG-500843,USR-2126,2024-05-19,Cycling,104,385,655,165,7.7,3.8,2
LOG-503237,USR-2179,2024-05-19,Yoga,19,824,16189,71,8.5,3.2,2
LOG-501804,USR-2260,2024-05-19,Swimming,24,463,14567,175,7.1,2.9,1
LOG-500115,USR-2244,2024-05-19,Yoga,10,180,16487,90,8.6,2.0,1
LOG-502862,USR-2198,2024-05-19,Running,25,189,16465,91,5.9,2.8,4
LOG-502280,USR-2136,2024-05-20,Swimming,42,194,9324,86,6.7,1.1,3
LOG-500868,USR-2159,2024-05-20,HIIT,72,77,7579,132,7.9,0.5,4
LOG-502086,USR-2206,2024-05-20,Swimming,27,154,7160,168,4.7,1.0,1
LOG-500096,USR-2090,2024-05-20,HIIT,15,599,18474,149,6.9,3.6,2
LOG-502364,USR-2044,2024-05-20,Running,115,356,14473,165,8.9,1.6,4
LOG-502913,USR-2136,2024-05-20,Gym Workout,98,796,4287,112,7.6,1.5,3
LOG-502858,USR-2198,2024-05-20,Cycling,115,223,19969,103,7.7,3.3,1
LOG-501487,USR-2229,2024-05-20,Yoga,112,849,6935,115,5.8,2.2,1
LOG-502104,USR-2140,2024-05-20,HIIT,100,187,919,84,4.1,3.3,2
LOG-502447,USR-2231,2024-05-20,Walking,25,559,4346,80,6.3,2.1,4
LOG-500414,USR-2066,2024-05-21,Walking,38,540,19862,131,6.0,3.1,3
LOG-502984,USR-2186,2024-05-21,HIIT,115,806,4755,136,8.8,2.7,4
LOG-501323,USR-2164,2024-05-21,Swimming,67,509,3817,115,5.4,1.4,1
LOG-503311,USR-2019,2024-05-21,HIIT,97,762,19234,160,8.3,2.5,1
LOG-500480,USR-2179,2024-05-21,Gym Workout,77,767,13415,85,4.9,0.9,3
LOG-502229,USR-2042,2024-05-21,Swimming,107,472,1826,141,4.4,3.4,3
LOG-502423,USR-2183,2024-05-21,Gym Workout,28,321,14226,161,8.4,2.2,5
LOG-501949,USR-2275,2024-05-21,Swimming,21,126,10826,86,7.8,1.6,3
LOG-502156,USR-2124,2024-05-21,Swimming,25,190,3886,169,7.7,3.4,3
LOG-501822,USR-2075,2024-05-22,Cycling,30,637,10073,128,8.4,1.3,4
LOG-500405,USR-2047,2024-05-22,Gym Workout,56,591,17640,134,4.7,1.3,5
LOG-501782,USR-2158,2024-05-22,Cycling,97,873,17957,117,4.3,3.7,4
LOG-502781,USR-2125,2024-05-23,Cycling,89,233,9120,72,8.9,1.3,5
LOG-502485,USR-2219,2024-05-23,Running,17,379,13846,100,6.8,4.0,2
LOG-501096,USR-2257,2024-05-23,HIIT,110,537,4248,82,8.5,3.8,1
LOG-503293,USR-2076,2024-05-23,HIIT,61,866,14490,151,7.9,2.7,4
LOG-502350,USR-2053,2024-05-23,Gym Workout,100,114,11879,91,5.4,3.4,3
LOG-500206,USR-2047,2024-05-23,HIIT,17,318,19786,122,5.9,3.5,2
LOG-500290,USR-2186,2024-05-23,Yoga,105,433,13145,178,4.1,3.6,4
LOG-503297,USR-2052,2024-05-23,HIIT,43,720,17966,84,8.3,2.7,4
LOG-500841,USR-2181,2024-05-23,Yoga,52,204,12507,131,7.1,1.4,3
LOG-503395,USR-2221,2024-05-23,Swimming,51,736,1545,87,6.4,2.8,3
LOG-501563,USR-2001,2024-05-23,Running,26,351,2531,107,6.0,0.8,2
LOG-500602,USR-2266,2024-05-23,Running,78,382,8960,112,7.1,3.5,2
LOG-500128,USR-2287,2024-05-24,Running,88,382,15703,158,4.4,3.1,2
LOG-500223,USR-2219,2024-05-24,Swimming,45,437,10077,143,6.7,0.9,3
LOG-500582,USR-2255,2024-05-24,HIIT,117,99,11036,126,4.6,3.2,3
LOG-502644,USR-2012,2024-05-24,Yoga,72,748,1447,141,7.3,2.1,2
LOG-501381,USR-2212,2024-05-24,Swimming,100,59,10983,133,8.7,0.7,5
LOG-501836,USR-2279,2024-05-24,Gym Workout,57,659,15802,70,5.4,3.1,4
LOG-503301,USR-2002,2024-05-24,Cycling,107,536,6854,106,5.1,2.7,4
LOG-502925,USR-2085,2024-05-24,Cycling,77,83,11095,115,5.8,3.5,3
LOG-501345,USR-2044,2024-05-24,HIIT,97,787,15284,95,4.0,1.4,3
LOG-502449,USR-2011,2024-05-24,Cycling,45,669,3646,130,7.5,2.4,4
LOG-500846,USR-2016,2024-05-24,HIIT,12,812,9538,71,6.7,2.3,2
LOG-501072,USR-2004,2024-05-25,HIIT,87,51,13624,165,8.4,3.4,1
LOG-500850,USR-2279,2024-05-25,Running,93,442,19800,102,8.2,1.3,2
LOG-501038,USR-2299,2024-05-25,Swimming,65,822,7250,81,4.9,4.0,4
LOG-501596,USR-2015,2024-05-25,Gym Workout,30,425,17546,157,5.8,2.7,1
LOG-503461,USR-2099,2024-05-25,Running,56,466,1198,121,4.2,1.9,4
LOG-501224,USR-2232,2024-05-25,Gym Workout,79,831,11054,83,5.8,3.0,1
LOG-502792,USR-2183,2024-05-25,Cycling,20,575,11968,126,7.0,2.8,1
LOG-502493,USR-2233,2024-05-25,Cycling,83,464,19117,172,7.2,1.1,1
LOG-501557,USR-2050,2024-05-25,Gym Workout,65,420,3950,154,5.7,1.5,2
LOG-501365,USR-2144,2024-05-25,Yoga,30,469,19349,86,5.2,3.5,1
LOG-500369,USR-2274,2024-05-26,Walking,53,574,19438,90,4.0,3.1,5
LOG-503404,USR-2060,2024-05-26,Walking,83,271,18908,116,4.1,1.2,1
LOG-500695,USR-2276,2024-05-26,Gym Workout,108,295,17008,82,7.6,2.0,2
LOG-500033,USR-2020,2024-05-26,HIIT,35,607,18433,169,7.4,0.7,4
LOG-501769,USR-2023,2024-05-26,Yoga,108,339,7162,134,6.1,3.1,3
LOG-500210,USR-2013,2024-05-26,Walking,37,804,17585,174,7.3,1.2,1
LOG-501166,USR-2205,2024-05-26,HIIT,14,665,7967,108,4.2,1.0,5
LOG-503002,USR-2156,2024-05-26,Cycling,87,132,11873,130,4.8,2.8,2
LOG-501016,USR-2262,2024-05-26,Swimming,111,234,18871,151,4.4,1.6,2
LOG-500930,USR-2028,2024-05-26,HIIT,63,456,2578,114,5.3,1.8,4
LOG-501741,USR-2284,2024-05-26,Swimming,99,589,1322,129,5.3,3.2,3
LOG-501130,USR-2252,2024-05-27,Walking,113,161,17201,150,6.1,1.4,4
LOG-500094,USR-2178,2024-05-27,Walking,107,71,2122,111,4.4,1.5,4
LOG-500236,USR-2264,2024-05-27,Yoga,57,587,12841,71,5.9,3.1,1
LOG-501925,USR-2121,2024-05-27,Walking,56,314,16533,77,7.8,1.7,4
LOG-500858,USR-2091,2024-05-27,HIIT,16,825,9415,121,8.0,1.8,5
LOG-501902,USR-2014,2024-05-27,HIIT,14,336,14753,76,6.8,3.3,5
LOG-500570,USR-2280,2024-05-27,HIIT,33,319,15174,89,4.4,3.4,3
LOG-500786,USR-2241,2024-05-27,Walking,70,889,1255,117,5.8,1.7,4
LOG-502405,USR-2044,2024-05-27,Gym Workout,28,872,1948,117,5.8,3.1,2
LOG-501699,USR-2167,2024-05-27,Running,112,262,19290,77,6.8,3.3,1
LOG-500520,USR-2060,2024-05-27,Walking,117,440,1667,109,6.6,2.8,5
LOG-500211,USR-2245,2024-05-27,Cycling,65,659,15465,78,8.7,1.5,4
LOG-502524,USR-2036,2024-05-28,Yoga,42,590,15922,126,4.4,0.9,3
LOG-501033,USR-2188,2024-05-28,Cycling,39,442,8188,170,7.6,1.3,4
LOG-501558,USR-2191,2024-05-28,HIIT,57,505,11405,98,6.3,0.8,5
LOG-500066,USR-2041,2024-05-28,Walking,104,106,2229,146,9.0,1.0,5
LOG-502633,USR-2094,2024-05-28,Cycling,108,190,16058,169,4.2,3.7,5
LOG-501724,USR-2194,2024-05-28,Yoga,22,253,1582,81,4.4,2.3,2
LOG-500551,USR-2274,2024-05-29,Yoga,91,355,19948,155,4.1,1.5,1
LOG-500789,USR-2221,2024-05-29,Gym Workout,99,803,10849,130,6.5,3.1,4
LOG-503029,USR-2035,2024-05-29,Gym Workout,35,562,4239,103,5.2,2.9,5
LOG-502616,USR-2163,2024-05-29,Yoga,46,477,8301,103,5.1,0.8,4
LOG-500707,USR-2265,2024-05-29,Gym Workout,48,810,4052,81,4.9,2.8,3
LOG-502678,USR-2168,2024-05-29,Cycling,106,419,2348,169,6.5,2.5,1
LOG-501833,USR-2271,2024-05-29,Swimming,60,538,6166,157,7.3,3.3,2
LOG-500358,USR-2033,2024-05-29,HIIT,60,302,16411,140,4.4,2.8,3
LOG-500037,USR-2238,2024-05-29,Walking,111,184,2548,132,6.0,2.9,2
LOG-501520,USR-2081,2024-05-29,Cycling,97,823,2725,123,7.0,2.7,2
LOG-501125,USR-2128,2024-05-30,Swimming,69,845,7470,106,6.6,0.7,3
LOG-501071,USR-2131,2024-05-30,Running,92,249,14895,136,8.6,1.5,2
LOG-502640,USR-2023,2024-05-30,HIIT,58,58,8457,149,7.9,2.0,1
LOG-502791,USR-2161,2024-05-30,Yoga,41,124,5641,147,5.3,1.4,3
LOG-501259,USR-2059,2024-05-30,Swimming,47,764,13332,127,6.4,1.6,5
LOG-500889,USR-2133,2024-05-30,Yoga,77,189,6917,149,7.7,0.7,3
LOG-501203,USR-2187,2024-05-30,HIIT,105,292,12149,160,8.5,3.8,1
LOG-500413,USR-2123,2024-05-30,Running,53,845,14304,86,8.4,3.5,5
LOG-501022,USR-2061,2024-05-30,Yoga,20,739,7249,138,6.2,0.7,4
LOG-501546,USR-2144,2024-05-31,Swimming,62,892,19542,100,7.8,3.1,4
LOG-501948,USR-2082,2024-05-31,Running,106,325,15122,109,6.3,3.9,2
